# t	yaw	pitch	roll	yaw_velocity	pitch_velocity	roll_velocity	wheel_velocity	X	Y	T	V	drive_imp	wheel_imp
50.96	-0.0188222	0.0335438	0.0418246	-0.0181496	0.0616717	-0.000770574	0.0416551	2.05656	0.0292658	138.8	343.419	0	0
50.97	-0.0187862	0.0343256	0.0420038	0.00287279	0.0781572	-0.007054	0.0791705	2.05623	0.0290567	138.179	343.368	0	0
50.98	-0.0191496	0.0351338	0.0419384	-0.0367985	0.0811625	0.00374282	0.0490561	2.05593	0.0290302	137.559	343.332	0	0
50.99	-0.0193428	0.0360668	0.0421328	-0.0195123	0.0934756	-0.00868054	0.0207919	2.05579	0.0288519	136.947	343.307	0	0.15
51	-0.0189114	0.0359603	0.0423515	0.0404064	-0.0110428	-0.00573108	0.283633	2.05436	0.0285519	136.352	343.293	0	0
51.01	-0.0190485	0.0359684	0.0424261	-0.0167576	0.000906426	0.0011726	0.31207	2.05308	0.0283761	135.743	343.285	0	0
51.02	-0.0186752	0.0359825	0.0425538	0.0353277	0.00103808	-0.00274286	0.202185	2.05179	0.0281799	135.137	343.283	0	0
51.03	-0.0187105	0.0361238	0.0427509	-0.00604901	0.0141992	-0.00532299	0.250708	2.05067	0.0279348	134.535	343.284	0	0
51.04	-0.0181645	0.0363421	0.0426853	0.0525893	0.0212923	0.00595643	0.198393	2.04963	0.0278595	133.933	343.288	0	0
51.05	-0.0181026	0.0366412	0.0428985	0.00429136	0.0298077	-0.00699903	0.18714	2.04869	0.0276413	133.338	343.292	0	0
51.06	-0.0184225	0.0370476	0.0430137	-0.0341733	0.0409827	-0.0021165	0.211447	2.04789	0.0274967	132.745	343.295	0	0
51.07	-0.0183167	0.037468	0.0431189	0.00951993	0.0419596	-0.00330382	0.100828	2.04709	0.0273657	132.153	343.299	0	0
51.08	-0.0186481	0.0380655	0.0433175	-0.0345135	0.0600944	-0.00718506	0.130629	2.04653	0.0271859	131.566	343.301	0	0
51.09	-0.0187227	0.0387468	0.0433175	-0.00852501	0.0681971	0.00147873	0.0997449	2.04606	0.027151	130.979	343.302	0	0
51.1	-0.0185591	0.039497	0.0435728	0.0154332	0.074865	-0.0104749	0.0854159	2.04566	0.0269733	130.398	343.302	0	0.15
51.11	-0.0190355	0.0392374	0.0438823	-0.05121	-0.0254707	-0.0094353	0.322709	2.04404	0.0266757	129.841	343.303	0	0
51.12	-0.0189649	0.0391047	0.043957	0.00341302	-0.0133213	0.00143027	0.321747	2.04256	0.026559	129.26	343.305	0	0
51.13	-0.019275	0.0390963	0.0440694	-0.0346181	-0.000512411	-0.000457781	0.317142	2.04123	0.0264411	128.684	343.305	0	0
51.14	-0.01923	0.0390336	0.0441964	0.00169086	-0.00630858	-0.00212887	0.244	2.03981	0.0263034	128.112	343.305	0	0
51.15	-0.0196373	0.0391438	0.0444627	-0.0437347	0.0114667	-0.00846077	0.257432	2.03865	0.0261028	127.538	343.305	0	0
51.16	-0.0195504	0.0393339	0.0445003	0.00610098	0.0189413	0.00156629	0.217344	2.03755	0.0260663	126.97	343.305	0	0
51.17	-0.0199977	0.0396035	0.0448313	-0.0471208	0.0275036	-0.0122741	0.20001	2.03655	0.0258652	126.405	343.305	0	0.15
51.18	-0.0199592	0.0388799	0.0452193	-0.0016	-0.0723983	-0.0111852	0.439961	2.03434	0.0255272	125.889	343.305	0.2	0
51.19	-0.019492	0.038184	0.0451481	0.0422665	-0.070194	0.00856494	0.353364	2.03212	0.0256074	127.781	343.306	0	-0.15
51.2	-0.01945	0.0387879	0.0453563	0.00269154	0.0603268	-0.00777408	0.119421	2.03152	0.0255237	127.17	343.306	0	0
51.21	-0.019867	0.0395237	0.0455203	-0.0431596	0.0741146	-0.00584924	0.114631	2.03109	0.025452	126.604	343.304	0	0
51.22	-0.0200631	0.0404086	0.0456341	-0.0209841	0.08876	-0.00359986	0.106614	2.03083	0.0253954	126.043	343.301	0	0
51.23	-0.0199641	0.0413159	0.0459531	0.0100279	0.0906275	-0.0148357	-0.00879826	2.03058	0.0252443	125.486	343.297	0	0.15
51.24	-0.0200538	0.0411965	0.0463832	-0.0129635	-0.0118575	-0.0153391	0.296108	2.02908	0.0248466	124.975	343.4	0	0.15
51.25	-0.0197059	0.0400671	0.0467914	0.0271813	-0.113443	-0.0106262	0.544451	2.02632	0.0244246	124.467	343.458	0.2	0
51.26	-0.0199509	0.0389806	0.0468526	-0.0318424	-0.108312	0.00496346	0.517151	2.0236	0.0243727	126.372	343.565	0.2	0
51.27	-0.0196719	0.0379534	0.0463793	0.0200835	-0.103065	0.0300894	0.555425	2.0209	0.0248886	128.327	343.742	0.2	-0.15
51.28	-0.0197623	0.038033	0.0455988	-0.013267	0.0080711	0.0406794	0.313188	2.01955	0.025791	130.222	343.963	0	-0.15
51.29	-0.0193089	0.0392745	0.0452852	0.0451561	0.123572	0.0145963	0.0126415	2.01965	0.0262357	129.526	344.052	-0.2	0
51.3	-0.0193883	0.0405747	0.0453089	-0.00781903	0.130111	-0.00123706	-0.00910961	2.01985	0.0262519	126.466	344.051	0	0
51.31	-0.0190833	0.0418706	0.0455766	0.0309662	0.129195	-0.0128863	-0.0360648	2.02003	0.0261455	125.913	343.993	0	0.15
51.32	-0.0194763	0.0420781	0.0459297	-0.0422998	0.0212695	-0.0127697	0.229926	2.01887	0.0258999	125.371	343.904	0	0.15
51.33	-0.0194626	0.0412606	0.0463291	-0.00513929	-0.0817692	-0.0111926	0.482079	2.01644	0.0255416	124.875	343.803	0.2	0
51.34	-0.0188014	0.0405178	0.0463652	0.0599829	-0.0752174	0.00516522	0.445623	2.01407	0.0255079	126.736	343.802	0	0
51.35	-0.0184956	0.0398953	0.0465884	0.0245414	-0.0626676	-0.00381855	0.435581	2.01185	0.0253158	126.174	343.763	0	0
51.36	-0.0185162	0.0394088	0.0469149	-0.00886944	-0.0486234	-0.00772448	0.482595	2.00982	0.0249626	125.612	343.789	0	0
51.37	-0.0183209	0.0388217	0.0469454	0.0132308	-0.0589957	0.00521318	0.439056	2.00762	0.0248651	125.088	343.906	0	0
51.38	-0.0184644	0.0382622	0.047114	-0.0206802	-0.0557056	-0.00122806	0.439408	2.00547	0.0246341	124.582	344.083	0	0
51.39	-0.0181992	0.0376706	0.0473513	0.0192323	-0.0595642	-0.00341386	0.498239	2.00327	0.0243243	124.044	344.27	0	0
51.4	-0.0183005	0.0370555	0.0474306	-0.0173101	-0.0613588	0.00366822	0.48599	2.00101	0.0243552	123.468	344.421	0	0
51.41	-0.0178416	0.0364155	0.047462	0.038193	-0.0647075	0.0063219	0.517187	1.9987	0.0244387	122.891	344.517	0	0
51.42	-0.0178305	0.0357133	0.0477126	-0.00665322	-0.0701887	-0.0037259	0.518704	1.99632	0.0242066	122.335	344.558	0.2	0
51.43	-0.0173039	0.0350103	0.0479893	0.0433415	-0.0710933	-0.00340624	0.611519	1.99392	0.0240582	124.217	344.561	0.2	0
51.44	-0.0172613	0.0340925	0.0477326	-0.00459611	-0.091825	0.020426	0.579155	1.99121	0.0245279	126.123	344.546	0.2	-0.15
51.45	-0.016678	0.0341285	0.0470076	0.0530719	0.00274889	0.0387285	0.353155	1.98964	0.0255208	127.973	344.53	0	-0.15
51.46	-0.0165381	0.0350302	0.0466958	0.0119928	0.0899635	0.0164341	0.138962	1.98915	0.0260155	127.384	344.523	0	0
51.47	-0.0169078	0.0359162	0.0470317	-0.0427979	0.0891614	-0.00934907	0.409742	1.98868	0.0258343	126.829	344.529	0	0.15
51.48	-0.0168226	0.0352063	0.047335	0.00131544	-0.0711401	-0.00651198	0.494613	1.9862	0.0255398	126.325	344.54	0.2	0
51.49	-0.017197	0.0342737	0.0474495	-0.0456071	-0.0927401	0.00292781	0.553035	1.98344	0.0254597	128.245	344.546	0.2	0
51.5	-0.0172446	0.0331604	0.0475649	-0.0137213	-0.111276	0.00376559	0.602	1.98043	0.0254057	130.18	344.54	0.2	0
51.51	-0.0167458	0.0318265	0.0476551	0.0398963	-0.134154	0.0058562	0.664427	1.97712	0.0253273	132.128	344.522	0.2	-0.15
51.52	-0.0166568	0.0313269	0.0471697	0.00204116	-0.0501117	0.0293283	0.461093	1.9748	0.0258542	133.996	344.491	0	-0.15
51.53	-0.0168099	0.0316126	0.0470038	-0.019396	0.0287983	0.0117845	0.281492	1.97344	0.0260125	133.365	344.456	0	0
51.54	-0.0164667	0.0316038	0.046967	0.0285757	-0.00132676	0.00771425	0.398704	1.97169	0.0260682	132.791	344.429	0	0
51.55	-0.0167106	0.0312907	0.0469822	-0.0314488	-0.0307797	0.00664433	0.491835	1.96957	0.0256434	132.226	344.406	0	0
51.56	-0.016383	0.0309051	0.0468284	0.0222602	-0.0390142	0.0181188	0.732746	1.96735	0.0257652	131.668	344.382	0	-0.15
51.57	-0.0163876	0.0310747	0.047052	-0.0048742	0.0169447	-0.00570903	0.308206	1.9658	0.0256398	131.043	344.348	0	0
51.58	-0.0161489	0.0309613	0.0471469	0.0177617	-0.0115774	0.00204628	0.421295	1.96388	0.0253066	130.483	344.31	0	0
51.59	-0.0160724	0.0307868	0.0470279	-0.00218484	-0.0177231	0.0156731	0.677696	1.96185	0.0255524	129.933	344.272	0	-0.15
51.6	-0.0155845	0.0311559	0.0472316	0.0447676	0.0361829	-0.00513704	0.276676	1.96047	0.0255723	129.321	344.228	0	0
51.61	-0.0157385	0.0312011	0.047345	-0.0206182	0.00476246	3.79919e-05	0.356258	1.95869	0.0255249	128.767	344.189	0	0
51.62	-0.0156191	0.0308957	0.0474319	0.00532269	-0.0306738	0.00271007	0.447252	1.95646	0.0254282	128.221	344.155	0	0
51.63	-0.0157822	0.0303504	0.0475825	-0.0238662	-0.0542537	0.000691395	0.507711	1.95393	0.0253593	127.678	344.121	0.2	0
51.64	-0.0155006	0.0295485	0.0477638	0.0195221	-0.0806267	0.000236168	0.572892	1.95107	0.0253653	129.606	344.084	0.2	0
51.65	-0.0153765	0.0286158	0.0481951	0.00317493	-0.0935866	-0.0107748	0.601477	1.94803	0.0253734	131.54	344.04	0.2	0
51.66	-0.0157209	0.0275289	0.0483174	-0.0445384	-0.108155	0.00401463	0.646141	1.94481	0.0252482	133.484	343.982	0.2	0
51.67	-0.0154728	0.0263244	0.0483581	0.0141993	-0.120815	0.00830531	0.673854	1.94143	0.0252019	135.435	343.914	0.2	-0.15
51.68	-0.0155811	0.0260912	0.0481666	-0.0177406	-0.0232068	0.0153963	0.440329	1.93922	0.0255819	137.306	343.84	0	-0.15
51.69	-0.0151804	0.0267015	0.0481852	0.0362613	0.0603925	0.00279633	0.244132	1.93802	0.0256666	136.662	343.774	0	0
51.7	-0.0152707	0.0271826	0.0480737	-0.0153582	0.048131	0.0112422	0.407229	1.93664	0.0258704	136.061	343.73	0	0
51.71	-0.0150756	0.0274142	0.0481592	0.0142946	0.0228546	0.00114599	0.336426	1.93502	0.0257685	135.463	343.697	0	0
51.72	-0.0154377	0.0274758	0.0480427	-0.0416291	0.00682737	0.0105491	0.349614	1.93314	0.0256688	134.866	343.665	0	0
51.73	-0.0155559	0.0275533	0.0480402	-0.017438	0.00809663	0.00559138	0.364024	1.93132	0.0256065	134.273	343.626	0	0
51.74	-0.0153283	0.027621	0.0480811	0.0170292	0.00659294	0.00371275	0.369904	1.92948	0.0255954	133.68	343.58	0	0
51.75	-0.0153848	0.0276187	0.0484862	-0.0110468	-3.96786e-05	-0.013498	0.345872	1.92753	0.0254203	133.087	343.529	0	0.15
51.76	-0.0147301	0.0266176	0.0490547	0.0551754	-0.101301	-0.0164715	0.637146	1.92434	0.0249336	132.573	343.479	0.2	0
51.77	-0.0146171	0.0255902	0.0491154	0.00143945	-0.10301	0.0061815	0.598175	1.9211	0.0248593	134.5	343.429	0.2	0
51.78	-0.0148714	0.024641	0.0490766	-0.0357969	-0.0945753	0.0111435	0.628494	1.91798	0.0250599	136.43	343.385	0.2	-0.15
51.79	-0.0145817	0.0248199	0.0485918	0.0230485	0.0173747	0.0278519	0.362694	1.91622	0.0258021	138.302	343.349	0	-0.15
51.8	-0.0145969	0.0261047	0.0490012	-0.0021745	0.128572	-0.0182596	0.041953	1.91594	0.0257123	137.661	343.318	0	0.15
51.81	-0.0141813	0.0263301	0.0494108	0.0361034	0.0217731	-0.0138841	0.328556	1.91429	0.0253034	137.063	343.293	0	0.15
51.82	-0.0142786	0.025476	0.0499927	-0.0195219	-0.0853016	-0.0180976	0.574879	1.91134	0.0246545	136.524	343.274	0.2	0
51.83	-0.0137664	0.0246216	0.0499246	0.0415955	-0.0863563	0.011435	0.553372	1.90836	0.0245831	138.467	343.258	0.2	-0.15
51.84	-0.0133525	0.0250025	0.0497727	0.036358	0.0373618	0.0114135	0.290399	1.90691	0.0248562	140.351	343.247	0	0
51.85	-0.0137504	0.025323	0.0498242	-0.0435427	0.0327272	0.000860587	0.219086	1.90539	0.024739	139.725	343.239	0	0
51.86	-0.0139185	0.0256888	0.0502912	-0.0220266	0.0368347	-0.0169269	0.30077	1.90397	0.0243034	139.103	343.232	0	0.15
51.87	-0.0139464	0.0249049	0.0509134	-0.0126099	-0.0783788	-0.0204004	0.547284	1.90115	0.0236336	138.547	343.228	0.2	0.15
51.88	-0.0133903	0.0231001	0.0509145	0.0403562	-0.181516	0.0125118	0.831719	1.89703	0.0236288	140.616	343.228	0.2	-0.15
51.89	-0.0129171	0.0224847	0.0505502	0.0376142	-0.0624102	0.02476	0.533462	1.89438	0.0240966	142.465	343.228	0.2	-0.15
51.9	-0.0129819	0.0229523	0.0500117	-0.0116575	0.0468809	0.0291629	0.290812	1.89306	0.0248073	144.384	343.23	0	-0.15
51.91	-0.0126988	0.0244687	0.0500439	0.0282651	0.151155	-0.00151417	0.00188395	1.89307	0.0248703	143.732	343.232	0	0.15
51.92	-0.0130596	0.0248586	0.0503966	-0.0408331	0.0396386	-0.0120987	0.272043	1.89172	0.0244976	143.096	343.234	0	0.15
51.93	-0.0129115	0.024128	0.050918	0.00521046	-0.0733706	-0.0159948	0.532751	1.889	0.023879	142.523	343.233	0.2	0
51.94	-0.0132324	0.0233578	0.0508489	-0.0413107	-0.0764395	0.0106532	0.504637	1.88622	0.0237732	144.496	343.232	0.2	-0.15
51.95	-0.0131407	0.0238034	0.0505761	0.00453854	0.044423	0.0164701	0.254888	1.88494	0.0241788	146.421	343.232	0	-0.15
51.96	-0.0135919	0.0253247	0.0507726	-0.0447644	0.15296	-0.00935067	-0.018221	1.885	0.0240719	145.764	343.232	0	0.15
51.97	-0.0136677	0.0256849	0.0512181	-0.0125304	0.036141	-0.0164929	0.270453	1.88364	0.0236118	145.122	343.231	0	0.15
51.98	-0.0133103	0.0249264	0.0518039	0.0257435	-0.0765448	-0.0188957	0.529536	1.8809	0.0229413	144.541	343.228	0.2	0.15
51.99	-0.0131281	0.0230492	0.0517682	0.00217572	-0.188124	0.0141761	0.83577	1.87676	0.022927	146.645	343.226	0.2	-0.15
52	-0.0138498	0.0223458	0.0514215	-0.0822564	-0.0689238	0.0238475	0.531392	1.8741	0.0233641	148.516	343.225	0.2	-0.15
52.01	-0.0141309	0.0227528	0.050877	-0.0334609	0.0412121	0.0293268	0.287096	1.87278	0.0240649	150.462	343.226	0	-0.15
52.02	-0.0138378	0.0242549	0.0509508	0.0295712	0.149718	-0.00361857	-0.0141931	1.87285	0.0240925	149.782	343.227	0	0.15
52.03	-0.0138647	0.0246122	0.0513077	-0.0075956	0.0357867	-0.0124136	0.265719	1.87154	0.0236984	149.121	343.228	0	0.15
52.04	-0.0133856	0.0238914	0.0518603	0.0381235	-0.0730101	-0.0176014	0.516006	1.8689	0.02304	148.515	343.228	0.2	0.15
52.05	-0.0133261	0.0220835	0.0517981	-0.00961035	-0.180947	0.0149656	0.809079	1.86489	0.0230351	150.634	343.227	0.2	-0.15
52.06	-0.0125067	0.021395	0.0513983	0.0717225	-0.0704046	0.0265939	0.534854	1.86224	0.0234856	152.532	343.226	0.2	-0.15
52.07	-0.0120723	0.0218474	0.0508278	0.0382506	0.044455	0.0304198	0.277346	1.861	0.0241775	154.498	343.227	0	-0.15
52.08	-0.0121139	0.0234125	0.0508747	-0.00344336	0.156615	-0.00275832	-0.0386289	1.86119	0.0242006	153.805	343.228	0	0.15
52.09	-0.012598	0.0237168	0.0512228	-0.0533966	0.0313274	-0.0119794	0.272017	1.85984	0.0237923	153.12	343.228	0	0.15
52.1	-0.0126402	0.0229188	0.0517567	-0.0140844	-0.0797532	-0.0167227	0.524459	1.85714	0.0231263	152.501	343.228	0.2	0
52.11	-0.0119714	0.0221531	0.0516702	0.0572014	-0.0778359	0.0116374	0.504359	1.85447	0.0230375	154.519	343.226	0.2	-0.15
52.12	-0.0115616	0.022584	0.0513727	0.0363759	0.0423402	0.0173719	0.24194	1.85325	0.0234407	156.491	343.225	0	-0.15
52.13	-0.0118249	0.0240913	0.0515778	-0.0255657	0.151256	-0.0100363	-0.0392928	1.85342	0.0233138	155.79	343.223	0	0.15
52.14	-0.0118307	0.0243737	0.0520233	-0.00570068	0.0282243	-0.0164882	0.267705	1.85207	0.022826	155.102	343.222	0	0.15
52.15	-0.0113916	0.0235392	0.0526058	0.0335942	-0.08433	-0.0189218	0.524453	1.84935	0.0221316	154.475	343.219	0.2	0.15
52.16	-0.0113611	0.0216181	0.0525774	-0.0133717	-0.192209	0.013657	0.821266	1.84527	0.0221027	156.623	343.216	0.2	-0.15
52.17	-0.0106852	0.0208203	0.0522087	0.0567613	-0.0811322	0.0252258	0.544417	1.84256	0.022527	158.544	343.214	0.2	-0.15
52.18	-0.0104911	0.0211374	0.0516598	0.0137033	0.0313511	0.0296542	0.292782	1.84123	0.0231892	160.533	343.216	0	-0.15
52.19	-0.0108429	0.0225521	0.0517279	-0.0347974	0.142186	-0.00339228	-0.0191064	1.84131	0.023177	159.807	343.217	0	0.15
52.2	-0.0108329	0.0228052	0.0520966	-0.00423017	0.0252757	-0.0128452	0.272024	1.83996	0.022746	159.104	343.217	0	0.15
52.21	-0.010394	0.0219597	0.0526568	0.0335689	-0.0854221	-0.0178907	0.522717	1.83728	0.0220586	158.458	343.216	0.2	0.15
52.22	-0.0100851	0.0199772	0.0525899	0.0142134	-0.198928	0.0155286	0.832191	1.83315	0.0220254	160.625	343.215	0.2	-0.15
52.23	-0.0106202	0.0191228	0.0522155	-0.0642363	-0.0843548	0.0252918	0.54151	1.83044	0.0224329	162.562	343.213	0.2	-0.15
52.24	-0.010762	0.0194003	0.0516864	-0.0197164	0.0280509	0.0286021	0.284709	1.82914	0.0230801	164.564	343.214	0	-0.15
52.25	-0.0102853	0.0207605	0.051759	0.0478562	0.135151	-0.00348244	-0.0107311	1.82919	0.0230597	163.818	343.214	0	0.15
52.26	-0.0100989	0.0209309	0.0521138	0.0131773	0.016651	-0.0120311	0.28342	1.82778	0.0226189	163.098	343.215	0	0.15
52.27	-0.0103216	0.0199431	0.0526454	-0.0330121	-0.0983338	-0.0163515	0.545396	1.82497	0.0219256	162.441	343.212	0.2	0
52.28	-0.00992376	0.0189206	0.0525184	0.0290538	-0.103063	0.0139531	0.535448	1.8221	0.0218286	164.504	343.21	0.2	-0.15
52.29	-0.00985779	0.0190212	0.0522292	0.000679135	0.00993457	0.0178012	0.298133	1.82061	0.0221954	166.511	343.208	0	-0.15
52.3	-0.0101616	0.0201935	0.0524298	-0.0307645	0.117843	-0.00893866	0.020837	1.82047	0.0220318	165.754	343.208	0	0.15
52.31	-0.0107208	0.0201702	0.0528873	-0.0621181	-0.00120044	-0.016403	0.311401	1.81889	0.0215069	165.029	343.206	0.2	0.15
52.32	-0.0108906	0.0190103	0.0527755	-0.0293153	-0.115666	0.0142407	0.609616	1.81588	0.0215875	167.179	343.205	0.2	-0.15
52.33	-0.0101174	0.0190537	0.0523717	0.0709994	0.0028047	0.0233463	0.313415	1.81434	0.0220816	169.187	343.205	0	-0.15
52.34	-0.00985932	0.020226	0.0525286	0.0255276	0.116769	-0.00697257	0.0143988	1.81425	0.0219783	168.413	343.205	0	0.15
52.35	-0.0104301	0.0201697	0.0529492	-0.0633508	-0.00451964	-0.0146981	0.313782	1.81267	0.0214749	167.68	343.203	0.2	0.15
52.36	-0.0105562	0.0189534	0.0528162	-0.0250973	-0.121399	0.0153158	0.615658	1.80962	0.0215595	169.843	343.203	0.2	-0.15
52.37	-0.0101639	0.0188388	0.0523843	0.0323033	-0.0122439	0.0250551	0.344085	1.80793	0.0220502	171.863	343.204	0	-0.15
52.38	-0.0103025	0.0197876	0.0525025	-0.0150853	0.0951812	-0.00448008	0.0620401	1.8076	0.0219374	171.073	343.205	0	0.15
52.39	-0.0100009	0.0196122	0.0529087	0.0233366	-0.0181376	-0.0135166	0.340722	1.80589	0.021436	170.335	343.206	0.2	0.15
52.4	-0.0101701	0.0183021	0.052762	-0.0296854	-0.130706	0.0160941	0.630028	1.80278	0.0215138	172.512	343.206	0.2	-0.15
52.41	-0.00987719	0.0181124	0.0523239	0.0222053	-0.0195635	0.0255408	0.353673	1.80104	0.0219998	174.539	343.206	0.2	-0.15
52.42	-0.0100967	0.0189959	0.0517267	-0.0241261	0.0887978	0.0291209	0.110651	1.80062	0.0226942	176.627	343.209	0	-0.15
52.43	-0.0102654	0.0209821	0.0517359	-0.0130786	0.198999	-0.00337909	-0.198001	1.80161	0.0227393	175.861	343.212	0	0.15
52.44	-0.00981419	0.0217182	0.0520416	0.0429009	0.0727357	-0.0123696	0.115115	1.80106	0.0223523	175.052	343.214	0	0.15
52.45	-0.00969578	0.0213194	0.0525445	0.00457278	-0.0401246	-0.0175773	0.370479	1.79913	0.0216942	174.306	343.215	0.2	0.15
52.46	-0.0100505	0.0198169	0.0524411	-0.0487269	-0.149575	0.0147417	0.666341	1.79583	0.0216901	176.505	343.216	0.2	-0.15
52.47	-0.0102736	0.0194025	0.0520164	-0.0300276	-0.0410031	0.0253862	0.392523	1.79387	0.0221291	178.538	343.216	0.2	-0.15
52.48	-0.00990751	0.020129	0.0514377	0.0339345	0.071969	0.0286769	0.137135	1.79332	0.0228	180.634	343.218	0	-0.15
52.49	-0.0100455	0.0219478	0.0514574	-0.0105934	0.182172	-0.00339435	-0.169648	1.79415	0.0227994	179.846	343.221	0	0.15
52.5	-0.00982705	0.0225908	0.0517717	0.0194877	0.0638834	-0.0126409	0.124596	1.79355	0.0223839	179.023	343.222	0	0.15
52.51	-0.0101789	0.0220883	0.0522657	-0.0425851	-0.0495797	-0.0169505	0.383302	1.79155	0.0217169	178.264	343.221	0.2	0.15
52.52	-0.0100974	0.020481	0.0521447	-0.00532201	-0.160927	0.0158144	0.686384	1.78816	0.0217187	180.485	343.22	0.2	-0.15
52.53	-0.00901419	0.0200606	0.0517094	0.100654	-0.0441209	0.0260768	0.393354	1.78622	0.022164	182.523	343.219	0.2	-0.15
52.54	-0.00839165	0.0208288	0.0511109	0.0599211	0.0756594	0.0293385	0.120909	1.78576	0.0228484	184.632	343.22	0	-0.15
52.55	-0.0085209	0.0226366	0.0511062	-0.00972724	0.181056	-0.00236183	-0.172577	1.78661	0.0228642	183.827	343.221	0	0.15
52.56	-0.00892338	0.02312	0.0514052	-0.0430763	0.0490805	-0.0114636	0.153264	1.78586	0.0224498	182.987	343.222	0	0.15
52.57	-0.00884129	0.0225237	0.0518844	0.000623912	-0.0597824	-0.0160381	0.399549	1.78379	0.0217875	182.212	343.223	0.2	0.15
52.58	-0.00907806	0.020856	0.0517555	-0.0368967	-0.166369	0.0161678	0.687728	1.78038	0.021791	184.446	343.223	0.2	-0.15
52.59	-0.00867043	0.020277	0.0512868	0.0327617	-0.058653	0.0279172	0.420606	1.7783	0.0222395	186.504	343.224	0.2	-0.15
52.6	-0.00877256	0.0208129	0.0506433	-0.0133497	0.0537652	0.0321398	0.168857	1.7776	0.0229204	188.625	343.227	0	-0.15
52.61	-0.00848959	0.0224265	0.0505879	0.0306121	0.160884	0.000587569	-0.12911	1.77825	0.0229539	187.793	343.23	0	0.15
52.62	-0.00882995	0.0228368	0.0508512	-0.0369685	0.0416339	-0.00967224	0.16342	1.77745	0.0225486	186.943	343.233	0	0.15
52.63	-0.00877082	0.0221394	0.0512856	-0.00179517	-0.0698604	-0.0136559	0.418418	1.77529	0.0219093	186.158	343.232	0.2	0
52.64	-0.00837581	0.0214407	0.0511051	0.0320867	-0.0706075	0.014321	0.39743	1.77312	0.02182	188.313	343.23	0.2	-0.15
52.65	-0.0085139	0.0218618	0.0507456	-0.0167221	0.0423855	0.0188504	0.158026	1.77232	0.0222076	190.432	343.229	0	-0.15
52.66	-0.00850905	0.0234315	0.0508852	0.00297153	0.157	-0.00845581	-0.136134	1.77298	0.0220773	189.594	343.227	0	0.15
52.67	-0.00838854	0.0237924	0.0512472	0.0090422	0.0358577	-0.0141703	0.164007	1.77215	0.021598	188.738	343.226	0	0.15
52.68	-0.00879161	0.0230177	0.0517555	-0.0482582	-0.0767323	-0.0171075	0.423164	1.76993	0.0209016	187.945	343.224	0.2	0.15
52.69	-0.0087166	0.0211829	0.0516771	-0.00615087	-0.183659	0.0143426	0.713541	1.7664	0.0208682	190.204	343.224	0.2	-0.15
52.7	-0.00804676	0.0204561	0.051224	0.0585962	-0.0739438	0.0275697	0.44235	1.7642	0.0213005	192.274	343.224	0.2	-0.15
52.71	-0.00777505	0.020854	0.0505879	0.0236406	0.0393187	0.0321166	0.190106	1.76339	0.0219747	194.41	343.227	0	-0.15
52.72	-0.00790375	0.0223529	0.050562	-0.0106831	0.150135	-0.000565469	-0.121513	1.764	0.0219777	193.549	343.229	0	0.15
52.73	-0.00812474	0.022687	0.0508395	-0.0250679	0.033821	-0.0103344	0.165291	1.76318	0.0215588	192.675	343.23	0	0.15
52.74	-0.00801574	0.0218739	0.0512821	0.00294617	-0.0815388	-0.0139219	0.432183	1.76095	0.0209046	191.866	343.23	0.2	0
52.75	-0.0078919	0.0210955	0.0510864	0.00555149	-0.0780748	0.0145562	0.366625	1.75876	0.0207971	194.038	343.228	0.2	-0.15
52.76	-0.00802702	0.0215355	0.0507221	-0.0159699	0.044286	0.0187282	0.133403	1.75808	0.0211884	196.178	343.227	0	-0.15
52.77	-0.00815125	0.023009	0.050863	-0.01005	0.147593	-0.00841293	-0.129764	1.7587	0.0210439	195.31	343.225	0	0.15
52.78	-0.00816914	0.0232541	0.0512368	-0.00501668	0.0245266	-0.0145201	0.176217	1.75781	0.0205537	194.431	343.224	0	0.15
52.79	-0.0077148	0.0224238	0.0517659	0.0374962	-0.0839193	-0.0180078	0.420972	1.7556	0.0198504	193.611	343.223	0.2	0.15
52.8	-0.00763077	0.0205098	0.0516621	-0.00534397	-0.191572	0.0155787	0.718493	1.75205	0.01983	195.895	343.222	0.2	-0.15
52.81	-0.00685961	0.0197073	0.0512042	0.0686747	-0.0817077	0.0277665	0.445195	1.74984	0.0202673	197.984	343.221	0.2	-0.15
52.82	-0.00657918	0.0200598	0.0505796	0.0246761	0.0347465	0.0314773	0.18146	1.74907	0.0209352	200.136	343.223	0	-0.15
52.83	-0.00683228	0.0215105	0.0505502	-0.023012	0.145567	-0.000513412	-0.127525	1.7497	0.0209308	199.249	343.225	0	0.15
52.84	-0.00678028	0.0218316	0.0508172	0.00245646	0.0320113	-0.0100316	0.152494	1.74896	0.0205167	198.351	343.227	0	0.15
52.85	-0.00700854	0.0209892	0.0512635	-0.0305008	-0.0838428	-0.0143068	0.417932	1.74679	0.0198508	197.513	343.227	0.2	0
52.86	-0.00709519	0.0201812	0.0510957	-0.0160886	-0.0806554	0.0137435	0.399191	1.74466	0.0197444	199.707	343.226	0.2	-0.15
52.87	-0.00701305	0.0204983	0.0507303	0.00544649	0.0315976	0.0190245	0.149792	1.7439	0.020133	201.867	343.225	0	-0.15
