# t	p	dpdt	w	dwdt	ctrl	T	V
46.5228	0.00339393	-0.0566274	3.3663	0.581556	0	0.0863536	196.199
46.5565	0.00154179	-0.0536462	3.38549	0.559877	0	0.0810425	196.2
46.5899	-0.000233819	-0.052862	3.40409	0.554023	0	0.0796148	196.2
46.6235	-0.00202202	-0.0542168	3.42265	0.554023	0	0.0780634	196.2
46.657	-0.00389244	-0.0577692	3.44122	0.554023	0	0.0741699	196.199
46.6904	-0.005916	-0.0636472	3.45975	0.554023	0	0.068282	196.197
46.7241	-0.00819752	-0.0721709	3.47843	0.554023	0	0.0609723	196.193
46.7577	-0.010804	-0.0835992	3.49703	0.554023	0	0.0534535	196.189
46.7912	-0.0138369	-0.0983572	3.5156	0.558578	0	0.048607	196.181
46.8247	-0.0174366	-0.11712	3.5346	0.577431	0	0.0500817	196.17
46.8584	-0.0217699	-0.140762	3.55463	0.61369	0	0.0598227	196.154
46.8919	-0.0269489	-0.169876	3.57604	0.670165	0	0.0803808	196.129
46.9254	-0.0332319	-0.205883	3.59982	0.751418	0	0.115949	196.092
46.9589	-0.040842	-0.250013	3.62675	0.86204	-10	0.172412	196.036
46.9924	-0.0463594	-0.0809455	3.63939	-0.0888653	0	0.0986072	195.989
47.026	-0.0500371	-0.138595	3.64	0.104843	-10	0.14008	195.954
47.0595	-0.0519941	0.0212752	3.62937	-0.73345	0	0.238065	195.935
47.093	-0.052323	-0.0409516	3.60937	-0.458744	0	0.207558	195.931
47.1266	-0.0547635	-0.104868	3.59865	-0.177933	-10	0.201913	195.906
47.1602	-0.0556765	0.0503394	3.57893	-0.994875	0	0.369702	195.896
47.1938	-0.0550982	-0.0158093	3.55036	-0.70599	0	0.321208	195.902
47.2274	-0.056743	-0.0825027	3.53152	-0.415221	-10	0.299699	195.884
47.2609	-0.0569425	0.0705766	3.50399	-1.22409	0	0.528918	195.882
47.2945	-0.0557048	0.00337641	3.46781	-0.931473	0	0.464756	195.896
47.328	-0.0567067	-0.06345	3.4415	-0.640379	-10	0.428073	195.885
47.3616	-0.0562566	0.0903045	3.40631	-1.45211	0	0.717592	195.89
47.3952	-0.0543376	0.0242644	3.36238	-1.16362	0	0.637828	195.91
47.4289	-0.0546152	-0.0408349	3.32805	-0.878486	-10	0.584408	195.907
47.4624	-0.0533635	0.115693	3.2848	-1.7	0	0.937759	195.921
47.496	-0.0505313	0.053736	3.2324	-1.4263	0	0.841578	195.95
47.5296	-0.0497362	-0.00634347	3.18889	-1.15911	-10	0.768725	195.957
47.5633	-0.0471979	0.15764	3.13558	-2.00918	0	1.20325	195.982
47.5968	-0.0428285	0.103925	3.07237	-1.76522	0	1.08867	196.02
47.6305	-0.0401774	0.0541086	3.01686	-1.53503	0	0.993289	196.042
47.6641	-0.0391616	0.00646824	2.96896	-1.31269	0	0.914214	196.05
47.6978	-0.0397391	-0.0409094	2.92851	-1.09129	-10	0.850179	196.045
47.7313	-0.0381771	0.134332	2.87695	-1.98231	0	1.27732	196.057
47.765	-0.0343997	0.0907208	2.81373	-1.77453	0	1.17066	196.084
47.7986	-0.0320294	0.0508578	2.75741	-1.58039	0	1.07823	196.099
47.8322	-0.03096	0.0130617	2.70749	-1.39376	0	0.997332	196.106
47.8658	-0.0311464	-0.0242071	2.66381	-1.20903	0	0.926842	196.105
47.8993	-0.0325957	-0.0624396	2.62637	-1.02084	-10	0.866975	196.096
47.933	-0.0315984	0.121893	2.57643	-1.94629	0	1.28352	196.102
47.9667	-0.0281092	0.0859613	2.51394	-1.76627	0	1.18265	196.122
48.0002	-0.0257751	0.0536309	2.4575	-1.59948	0	1.09283	196.135
48.0338	-0.0244852	0.0234279	2.40647	-1.44033	0	1.01156	196.141
48.0675	-0.0241911	-0.00588892	2.36062	-1.28429	0	0.93776	196.143
48.1009	-0.0248769	-0.0352571	2.32026	-1.12837	0	0.871791	196.139
48.1345	-0.0265727	-0.0661421	2.28508	-0.966803	0	0.813532	196.131
48.1681	-0.0293545	-0.0997782	2.25541	-0.795148	-10	0.764517	196.115
48.2017	-0.029561	0.0874454	2.21297	-1.73079	0	1.11892	196.114
48.2352	-0.0272084	0.0534382	2.1579	-1.55798	0	1.03068	196.127
48.2688	-0.0259551	0.0215417	2.10843	-1.39276	0	0.951556	196.134
48.3025	-0.0257551	-0.00962542	2.06425	-1.22997	0	0.880318	196.135
48.3362	-0.0266083	-0.0411888	2.02556	-1.06573	0	0.817164	196.131
48.3698	-0.0285426	-0.0743268	1.99258	-0.895929	-10	0.762981	196.12
48.4034	-0.0278669	0.114648	1.94661	-1.8383	0	1.14738	196.124
48.437	-0.0245567	0.083181	1.88767	-1.67461	0	1.05456	196.141
48.4706	-0.0222403	0.0550214	1.83393	-1.52282	0	0.970643	196.151
48.5042	-0.0208322	0.0291362	1.78522	-1.37935	0	0.894206	196.157
48.5376	-0.0202711	0.00451069	1.74139	-1.24062	0	0.824351	196.16
48.5712	-0.0205301	-0.02	1.70208	-1.10217	0	0.760286	196.159
48.6049	-0.021627	-0.0453993	1.66736	-0.960347	0	0.702213	196.154
48.6385	-0.0236076	-0.0726515	1.6375	-0.81179	0	0.651079	196.145
48.6722	-0.0265492	-0.102824	1.61284	-0.652698	-10	0.608392	196.131
48.7057	-0.0268038	0.0876013	1.57504	-1.59985	0	0.924087	196.13
48.7394	-0.0243811	0.056778	1.52392	-1.43835	0	0.843532	196.142
48.773	-0.0229563	0.0283157	1.47817	-1.28549	0	0.771331	196.148
48.8067	-0.0224653	0.000914432	1.43736	-1.13633	0	0.706041	196.15
48.8402	-0.0228884	-0.0262692	1.40178	-0.988283	0	0.647906	196.149
48.8739	-0.0242492	-0.0547119	1.37102	-0.835325	0	0.596462	196.142
48.9075	-0.0265923	-0.0852577	1.34562	-0.674942	-10	0.553334	196.131
48.941	-0.0262641	0.104942	1.30722	-1.62058	0	0.87455	196.132
48.9747	-0.0232404	0.0751089	1.25531	-1.46263	0	0.793715	196.147
49.0083	-0.0211703	0.0483736	1.20859	-1.31599	0	0.721326	196.156
49.0418	-0.0199668	0.0236961	1.16684	-1.177	0	0.656011	196.161
49.0754	-0.0195715	-9.33591e-05	1.12957	-1.0411	0	0.596525	196.162
49.1091	-0.019974	-0.0239132	1.09683	-0.905026	0	0.542759	196.161
49.1427	-0.0211891	-0.0486692	1.06875	-0.765628	0	0.495106	196.156
49.1762	-0.0232598	-0.0753238	1.04552	-0.619473	0	0.454391	196.147
49.2098	-0.0262874	-0.105151	1.02729	-0.461599	-10	0.42184	196.132
49.2435	-0.0266032	0.0863374	0.995688	-1.41368	0	0.685674	196.131
49.2772	-0.0242212	0.0557606	0.950864	-1.25312	0	0.615345	196.142
49.3109	-0.0228246	0.0273817	0.911211	-1.10041	0	0.552998	196.149
49.3445	-0.0223626	0.000193104	0.876716	-0.952148	0	0.497888	196.151
49.3781	-0.0228109	-0.0269697	0.847211	-0.804015	0	0.449529	196.149
49.4115	-0.024179	-0.0550988	0.822832	-0.652592	0	0.408377	196.143
49.4452	-0.0265378	-0.0856122	0.803547	-0.492257	-10	0.375082	196.131
49.4787	-0.0262163	0.10487	0.771197	-1.43922	0	0.645706	196.133
49.5122	-0.0232062	0.0752265	0.725596	-1.2822	0	0.575087	196.147
49.5457	-0.0211408	0.0486832	0.685171	-1.13654	0	0.512874	196.156
49.5794	-0.0199221	0.0239231	0.649253	-0.996995	0	0.457037	196.161
49.613	-0.0195183	0.000203586	0.618047	-0.861367	0	0.407373	196.163
49.6466	-0.0199096	-0.0235469	0.591348	-0.725545	0	0.363397	196.161
49.6801	-0.021107	-0.048153	0.569344	-0.586816	0	0.325584	196.156
49.7136	-0.0231557	-0.0746657	0.552114	-0.441233	0	0.294572	196.147
49.7471	-0.0261447	-0.104227	0.539911	-0.284522	-10	0.271735	196.133
49.7808	-0.0264285	0.0873108	0.5143	-1.2366	0	0.485556	196.131
49.8145	-0.0240064	0.0569107	0.47535	-1.07658	0	0.424848	196.143
49.8481	-0.0225676	0.0288539	0.441674	-0.925107	0	0.372283	196.15
49.8818	-0.0220505	0.00197023	0.413016	-0.777886	0	0.326718	196.152
49.9154	-0.0224324	-0.0247786	0.389342	-0.631254	0	0.287856	196.151
49.949	-0.0237262	-0.0525219	0.370647	-0.481033	0	0.255882	196.145
49.9825	-0.0259767	-0.0823019	0.357145	-0.323566	0	0.231803	196.134
50.016	-0.0292802	-0.115415	0.349099	-0.15399	-10	0.217308	196.116
50.0497	-0.0300089	0.0719755	0.328134	-1.09076	0	0.392285	196.112
50.0832	-0.0281865	0.0370901	0.294533	-0.914741	0	0.338312	196.122
50.1168	-0.0275049	0.00365126	0.2667	-0.743886	0	0.293624	196.126
50.1503	-0.0279387	-0.0296077	0.244599	-0.573731	0	0.257729	196.123
50.1842	-0.0295231	-0.0643675	0.228145	-0.397708	0	0.23078	196.115
50.2178	-0.0323075	-0.101566	0.217828	-0.213113	-10	0.21467	196.098
50.2515	-0.0326289	0.0824175	0.195075	-1.13742	0	0.404702	196.096
50.285	-0.0305067	0.0445908	0.160093	-0.950751	0	0.347544	196.109
50.3187	-0.0296176	0.00840279	0.131141	-0.769798	0	0.300767	196.114
50.3523	-0.0299353	-0.0273771	0.108283	-0.590415	0	0.263846	196.112
50.3859	-0.0314689	-0.064243	0.0915116	-0.407127	0	0.237004	196.103
50.4194	-0.0342752	-0.103632	0.0810471	-0.214794	-10	0.221757	196.085
50.4531	-0.0347149	0.0773707	0.0584896	-1.12745	0	0.410275	196.082
50.4867	-0.0328014	0.0368159	0.0239069	-0.93076	0	0.353033	196.094
50.5202	-0.0322221	-0.00215887	-0.00410323	-0.739904	0	0.307535	196.098
50.5538	-0.03295	-0.0413025	-0.0257608	-0.548334	0	0.272969	196.094
50.5873	-0.0350091	-0.0819838	-0.0408615	-0.351357	-10	0.250264	196.08
50.621	-0.0347307	0.0986119	-0.0679832	-1.26258	0	0.476286	196.082
50.6545	-0.0321019	0.0585474	-0.107061	-1.06777	0	0.411422	196.099
50.6881	-0.0307732	0.0207795	-0.139796	-0.881188	0	0.358181	196.107
50.7218	-0.0306966	-0.016213	-0.166365	-0.697323	0	0.315273	196.108
50.7555	-0.0318729	-0.0538746	-0.186726	-0.511021	-10	0.282721	196.1
50.7891	-0.0305745	0.131357	-0.219511	-1.43955	0	0.55629	196.108
50.8226	-0.0267604	0.0970305	-0.264792	-1.26562	0	0.484093	196.13
50.8562	-0.0240239	0.066542	-0.304559	-1.10548	0	0.422264	196.143
50.8896	-0.0222672	0.0388322	-0.339011	-0.955578	0	0.368908	196.151
50.9232	-0.0214074	0.0126097	-0.368628	-0.810934	0	0.322385	196.155
50.9567	-0.0214152	-0.0130812	-0.393414	-0.668262	0	0.282286	196.155
50.9901	-0.0222874	-0.039246	-0.413363	-0.52397	0	0.248636	196.151
51.0237	-0.0240664	-0.0670911	-0.428447	-0.373405	0	0.221879	196.143
51.0573	-0.0268201	-0.0976205	-0.43832	-0.21315	-10	0.203487	196.129
51.0907	-0.0269146	0.0919544	-0.461225	-1.15637	0	0.394835	196.129
51.1243	-0.0243501	0.0611365	-0.497352	-0.994972	0	0.338615	196.142
51.1579	-0.0227777	0.0328158	-0.528191	-0.84266	0	0.290729	196.149
51.1913	-0.022132	0.00594871	-0.553894	-0.695854	0	0.250118	196.152
51.2249	-0.0223812	-0.020827	-0.574816	-0.54911	0	0.215908	196.151
51.2585	-0.023541	-0.0484399	-0.590764	-0.39934	0	0.188529	196.146
51.2921	-0.025658	-0.0780086	-0.601571	-0.242489	0	0.168834	196.135
51.3258	-0.0288213	-0.110756	-0.606932	-0.0740851	-10	0.158496	196.119
51.3594	-0.0293844	0.077161	-0.625221	-1.01262	0	0.311102	196.115
51.393	-0.0273704	0.0430451	-0.656327	-0.839249	0	0.261467	196.127
51.4265	-0.0264717	0.0107672	-0.681653	-0.672687	0	0.221077	196.131
51.4601	-0.0266454	-0.0211482	-0.701472	-0.507328	0	0.188934	196.13
51.4937	-0.0279022	-0.0539223	-0.715701	-0.338853	0	0.165286	196.124
51.5273	-0.0302929	-0.0888712	-0.724152	-0.162507	-10	0.151248	196.11
51.5609	-0.030156	0.0970662	-0.745202	-1.09295	0	0.327051	196.111
51.5944	-0.0274905	0.0625345	-0.778871	-0.91824	0	0.273247	196.126
51.628	-0.0259318	0.0303625	-0.806969	-0.751836	0	0.228831	196.134
51.6617	-0.025432	-0.000568706	-0.829545	-0.58994	0	0.192761	196.137
51.6954	-0.0259727	-0.0315948	-0.846715	-0.427586	0	0.164558	196.134
51.729	-0.027569	-0.0637619	-0.858305	-0.261318	0	0.144837	196.125
51.7626	-0.0302807	-0.098448	-0.864163	-0.0860048	-10	0.134841	196.11
51.7961	-0.0304709	0.0870454	-0.882594	-1.01446	0	0.288741	196.109
51.8297	-0.0281431	0.0517965	-0.91371	-0.836961	0	0.238768	196.122
51.8632	-0.0269649	0.0187789	-0.9389	-0.667742	0	0.198621	196.129
51.8967	-0.0268768	-0.0135052	-0.958489	-0.501147	0	0.167018	196.129
51.9303	-0.0278801	-0.0464126	-0.972502	-0.332178	0	0.143874	196.124
51.9639	-0.0300148	-0.0811641	-0.980733	-0.156572	-10	0.130169	196.112
51.9975	-0.0296103	0.10536	-1.00163	-1.08928	0	0.304736	196.114
52.031	-0.0266537	0.0716524	-1.03522	-0.917561	0	0.251507	196.13
52.0646	-0.0247697	0.0407005	-1.06335	-0.755613	0	0.20761	196.14
52.0982	-0.0238968	0.0114582	-1.0861	-0.59996	0	0.171796	196.144
52.1317	-0.0239927	-0.0172113	-1.10361	-0.446571	0	0.143382	196.144
52.1652	-0.0250619	-0.0466844	-1.11599	-0.290085	0	0.122229	196.138
52.1988	-0.0271512	-0.0780674	-1.12302	-0.126641	0	0.109297	196.128
52.2325	-0.0303499	-0.112651	-1.12449	0.0229821	-10	0.116843	196.11
52.2661	-0.0310161	0.0727975	-1.13948	-0.91066	0	0.244063	196.106
52.2996	-0.0291852	0.0366869	-1.16699	-0.730158	0	0.199578	196.116
52.3332	-0.0285374	0.00203489	-1.18855	-0.554909	0	0.164885	196.12
52.3668	-0.0290481	-0.032549	-1.20425	-0.379887	0	0.139406	196.117
52.4003	-0.0307326	-0.0683492	-1.21399	-0.200592	-10	0.123662	196.107
52.4339	-0.0298985	0.1181	-1.23643	-1.13375	0	0.311093	196.112
52.4676	-0.0265068	0.0841856	-1.27163	-0.961094	0	0.25538	196.131
52.5012	-0.0241946	0.053663	-1.30126	-0.800694	0	0.209588	196.143
52.5347	-0.0228757	0.0255017	-1.32548	-0.649182	0	0.17209	196.149
52.5682	-0.0224783	-0.00173718	-1.34477	-0.500832	0	0.141467	196.15
52.6019	-0.0229954	-0.0291138	-1.35911	-0.351861	0	0.117535	196.148
52.6355	-0.0244485	-0.0576457	-1.36838	-0.198746	0	0.100769	196.141
52.669	-0.0268929	-0.0884697	-1.37238	-0.0373877	-10	0.0922636	196.129
52.7025	-0.0266764	0.101443	-1.38945	-0.982164	0	0.235069	196.13
52.7362	-0.0237833	0.071078	-1.41977	-0.822354	0	0.188728	196.145
52.7697	-0.021864	0.0436604	-1.44485	-0.673347	0	0.150864	196.153
52.8034	-0.0208311	0.0179474	-1.46509	-0.530402	0	0.119882	196.157
52.837	-0.0206478	-0.0070012	-1.48056	-0.3903	0	0.0952021	196.158
52.8706	-0.0213049	-0.0322393	-1.49131	-0.249137	0	0.0766526	196.155
52.9041	-0.0228249	-0.0587222	-1.49724	-0.103571	0	0.064704	196.149
52.9376	-0.0252681	-0.0875572	-1.49828	0.0254322	0	0.0681142	196.137
52.9712	-0.028742	-0.119982	-1.49632	0.0937501	-10	0.103816	196.119
53.0049	-0.029617	0.0677593	-1.50911	-0.848932	0	0.212299	196.114
53.0385	-0.0279235	0.033093	-1.53474	-0.673453	0	0.171286	196.124
53.0721	-0.0273717	-0.000129064	-1.5545	-0.503353	0	0.13961	196.127
53.1057	-0.0279298	-0.0332813	-1.56853	-0.333618	0	0.116688	196.123
53.1394	-0.0296321	-0.0679951	-1.57684	-0.157916	-10	0.10288	196.114
53.173	-0.0287682	0.119592	-1.59788	-1.09496	0	0.278858	196.119
53.2065	-0.0253162	0.0872142	-1.63172	-0.928096	0	0.226143	196.137
53.24	-0.0228859	0.0583199	-1.66021	-0.773823	0	0.182883	196.149
53.2737	-0.0213763	0.0316458	-1.68378	-0.627352	0	0.147085	196.155
53.3072	-0.0207414	0.00639309	-1.70242	-0.486303	0	0.118045	196.158
53.3407	-0.0209454	-0.0186083	-1.71637	-0.346152	0	0.095124	196.157
53.3742	-0.0219983	-0.0443893	-1.72559	-0.203118	0	0.0784518	196.153
53.4078	-0.0239439	-0.0719721	-1.72992	-0.0535319	0	0.0687828	196.144
53.4413	-0.0268618	-0.102467	-1.72977	0.0421698	-10	0.0886948	196.129
53.4749	-0.0271099	0.0876262	-1.7444	-0.90873	0	0.212571	196.128
53.5084	-0.0247011	0.0565634	-1.77211	-0.746573	0	0.169685	196.14
53.542	-0.0232891	0.0276841	-1.79461	-0.592164	0	0.13497	196.147
53.5757	-0.0228264	-6.22116e-05	-1.81199	-0.44188	0	0.107502	196.149
53.6091	-0.0232887	-0.0276723	-1.82427	-0.292335	0	0.08701	196.147
53.6428	-0.0247028	-0.0565906	-1.83153	-0.137718	0	0.073621	196.14
53.6764	-0.0271165	-0.087699	-1.83349	0.00926291	-10	0.0737101	196.128
53.7099	-0.0268694	0.10247	-1.84923	-0.942026	0	0.2071	196.129
53.7435	-0.0239521	0.0719722	-1.87812	-0.781874	0	0.163002	196.144
53.777	-0.0220073	0.0443921	-1.90181	-0.632322	0	0.12736	196.152
53.8106	-0.0209537	0.0185677	-1.92063	-0.489066	0	0.0986844	196.157
53.8442	-0.0207518	-0.00649665	-1.93469	-0.348584	0	0.0763098	196.158
53.8778	-0.0213937	-0.0318445	-1.94403	-0.207035	0	0.0600812	196.155
53.9113	-0.0229027	-0.0584353	-1.94854	-0.0610614	0	0.0504663	196.149
53.9449	-0.0253424	-0.0874056	-1.94855	0.0389263	-10	0.0636256	196.137
53.9786	-0.0250336	0.105781	-1.96356	-0.924512	0	0.190933	196.139
54.0123	-0.0219594	0.0774897	-1.99208	-0.772211	0	0.148721	196.153
54.0459	-0.0197849	0.0523883	-2.01563	-0.631563	0	0.114505	196.162
54.0795	-0.0184153	0.0294091	-2.0346	-0.49861	0	0.086741	196.167
54.1132	-0.0177943	0.00753898	-2.04923	-0.36949	0	0.0645155	196.169
54.1468	-0.0179014	-0.0139373	-2.05951	-0.241995	0	0.0476403	196.169
54.1802	-0.0187318	-0.0358798	-2.06546	-0.113026	0	0.0361182	196.166
54.2138	-0.0203245	-0.0593462	-2.06704	0.00625143	0	0.0337576	196.159
54.2474	-0.022747	-0.0852564	-2.06611	0.050922	0	0.0567515	196.149
54.281	-0.0260853	-0.114534	-2.06349	0.107923	-10	0.0881605	196.133
54.3145	-0.0267266	0.0761672	-2.07595	-0.845085	0	0.193428	196.13
54.3483	-0.0246853	0.0451065	-2.10172	-0.682554	0	0.153467	196.14
54.3818	-0.0236624	0.0160866	-2.12201	-0.527762	0	0.121831	196.145
54.4155	-0.0235999	-0.0123606	-2.13719	-0.374913	0	0.0973673	196.145
54.4491	-0.0244983	-0.0412856	-2.1472	-0.220372	0	0.0801368	196.141
54.4826	-0.0263909	-0.071844	-2.15193	-0.0599693	-10	0.0708214	196.132
54.5162	-0.0255959	0.1194	-2.16987	-1.01012	0	0.221476	196.136
54.5497	-0.0220879	0.0908532	-2.20109	-0.857166	0	0.175218	196.152
54.5834	-0.0194585	0.0658143	-2.22756	-0.71663	0	0.13715	196.163
54.6169	-0.01763	0.0435324	-2.2494	-0.586274	0	0.105924	196.17
54.6505	-0.0165174	0.0230163	-2.26697	-0.462338	0	0.080304	196.173
54.684	-0.0160753	0.00344963	-2.28045	-0.341893	0	0.059692	196.175
54.7176	-0.0162869	-0.0160645	-2.28993	-0.221421	0	0.0437718	196.174
54.7513	-0.0171641	-0.0362301	-2.29533	-0.0985915	0	0.0327582	196.171
54.7849	-0.0187406	-0.0578481	-2.29655	0.0138797	0	0.0303589	196.166
54.8185	-0.0210766	-0.0817747	-2.29548	0.0514175	0	0.0515102	196.156
54.8522	-0.0242848	-0.109135	-2.29295	0.101184	-10	0.0805775	196.142
54.8859	-0.0246919	0.0849016	-2.30592	-0.865368	0	0.190162	196.14
54.9196	-0.0223215	0.056636	-2.33241	-0.713231	0	0.150322	196.151
54.9531	-0.0208604	0.0306855	-2.35393	-0.569529	0	0.117926	196.157
54.9866	-0.0202474	0.00602004	-2.37068	-0.430576	0	0.0919639	196.16
55.0202	-0.0204542	-0.018402	-2.3828	-0.292508	0	0.0719713	196.159
55.0538	-0.0214927	-0.0436288	-2.39027	-0.151401	0	0.0580575	196.155
55.0872	-0.0233983	-0.0705363	-2.3929	-0.00434953	0	0.050991	196.146
55.1208	-0.0262555	-0.100333	-2.39193	0.0594087	-10	0.0787737	196.132
55.1545	-0.0264109	0.091069	-2.40611	-0.896971	0	0.198811	196.132
55.1881	-0.0238674	0.0608598	-2.43354	-0.737807	0	0.156876	196.144
55.2216	-0.0222969	0.0331737	-2.45574	-0.5879	0	0.123108	196.151
55.2551	-0.0216285	0.00677464	-2.47303	-0.442567	0	0.0961948	196.154
55.2887	-0.0218393	-0.0193688	-2.48547	-0.298126	0	0.0757267	196.153
55.3223	-0.0229384	-0.0462893	-2.49303	-0.15088	0	0.0618768	196.148
55.3559	-0.024967	-0.0750436	-2.49553	0.00120804	-10	0.0559537	196.139
55.3893	-0.0242632	0.117278	-2.51159	-0.957026	0	0.192466	196.142
55.4229	-0.0207943	0.0902475	-2.54117	-0.809481	0	0.149688	196.158
55.4565	-0.0181614	0.0667906	-2.56611	-0.674738	0	0.114774	196.168
55.49	-0.0162792	0.0461712	-2.58657	-0.550597	0	0.0863809	196.174
55.5235	-0.01505	0.027344	-2.60306	-0.432789	0	0.0631641	196.178
55.557	-0.014432	0.00963357	-2.61565	-0.319062	0	0.0446249	196.18
55.5905	-0.0143988	-0.00764098	-2.62445	-0.207049	0	0.0304896	196.18
55.624	-0.0149491	-0.0252773	-2.6295	-0.093574	0	0.0206654	196.178
55.6577	-0.01611	-0.0439863	-2.63072	0.00832722	0	0.0179211	196.175
55.6911	-0.0179159	-0.0643649	-2.63005	0.033176	0	0.0334937	196.169
55.7246	-0.0204518	-0.087392	-2.62839	0.0675089	0	0.0552862	196.159
55.7581	-0.0238125	-0.113915	-2.62539	0.114563	-10	0.0847979	196.144
55.7918	-0.0243745	0.0804258	-2.63791	-0.852876	0	0.190461	196.142
55.8254	-0.0221495	0.052458	-2.664	-0.701828	0	0.151198	196.152
55.859	-0.0208269	0.0266506	-2.68513	-0.558684	0	0.119229	196.157
55.8924	-0.0203495	0.00199884	-2.70149	-0.419892	0	0.0936534	196.159
55.926	-0.0206952	-0.022665	-2.71325	-0.280872	0	0.0739844	196.158
55.9595	-0.0218809	-0.04824	-2.7203	-0.138558	0	0.0605597	196.153
55.993	-0.0239472	-0.0756778	-2.72248	0.0052721	-10	0.0556912	196.144
56.0265	-0.0232378	0.118185	-2.73852	-0.959009	0	0.192272	196.147
56.0601	-0.0197076	0.0923364	-2.76834	-0.815592	0	0.149938	196.162
56.0938	-0.0169804	0.0702301	-2.79358	-0.685723	0	0.115336	196.172
56.1273	-0.0149556	0.0510749	-2.81453	-0.566814	0	0.0870023	196.178
56.1609	-0.0135318	0.0339222	-2.83169	-0.454996	0	0.0636369	196.182
56.1946	-0.0126577	0.0181027	-2.84521	-0.347871	0	0.0446472	196.184
56.2283	-0.0123029	0.00304867	-2.85516	-0.243606	0	0.0297617	196.185
56.2619	-0.0124503	-0.0118522	-2.86161	-0.139993	0	0.0188201	196.185
56.2955	-0.0131051	-0.0272411	-2.86455	-0.0345876	0	0.0118472	196.183
56.3291	-0.0142951	-0.0437514	-2.86441	0.0200774	0	0.0158502	196.18
56.3629	-0.016074	-0.0620943	-2.86347	0.0371215	0	0.030096	196.175
56.3965	-0.0185001	-0.0828802	-2.86181	0.0632456	0	0.0499277	196.166
56.43	-0.0216718	-0.106976	-2.85909	0.101461	-10	0.0766951	196.154
56.4635	-0.0219689	0.0891831	-2.87208	-0.871435	0	0.186412	196.153
56.4971	-0.0194015	0.0643377	-2.89895	-0.731777	0	0.147629	196.163
56.5306	-0.0176217	0.0420953	-2.9213	-0.601566	0	0.115478	196.17
56.5642	-0.0165578	0.0215676	-2.93938	-0.477606	0	0.0889132	196.173
56.6127	-0.0162024	-0.00683309	-2.95833	-0.302887	0	0.0592017	196.174
56.6465	-0.0167675	-0.0267649	-2.9665	-0.180767	0	0.0444859	196.172
56.6798	-0.0180019	-0.0475261	-2.97047	-0.0562447	0	0.0350178	196.168
56.7304	-0.021275	-0.082923	-2.97014	0.0421232	-10	0.0557693	196.156
56.7804	-0.0180683	0.212261	-3.0045	-1.41606	0	0.351318	196.168
56.8138	-0.0112778	0.194713	-3.04994	-1.30308	0	0.298196	196.188
56.8474	-0.0049207	0.184986	-3.09238	-1.23241	0	0.265655	196.198
56.881	0.0012221	0.18277	-3.13326	-1.21523	0	0.25785	196.2
56.9144	0.00740643	0.187934	-3.17395	-1.21523	0	0.251915	196.195
56.9481	0.013924	0.200759	-3.21485	-1.21749	0	0.240706	196.181
56.9816	0.0209692	0.221606	-3.25596	-1.24392	0	0.239729	196.157
57.0151	0.0288704	0.251375	-3.29854	-1.30257	0	0.255885	196.118
57.0486	0.0379347	0.291174	-3.34369	-1.39742	10	0.295455	196.059
57.0821	0.0447855	0.118928	-3.37405	-0.418872	0	0.0388755	196.003
57.1157	0.0497107	0.175361	-3.39066	-0.573859	10	0.0866047	195.958
57.1494	0.0529026	0.0150295	-3.3944	0.326247	0	0.0803851	195.926
57.1829	0.0544734	0.0790081	-3.38815	0.0452928	0	0.0778438	195.909
57.2164	0.0582263	0.145962	-3.39055	-0.172208	10	0.128986	195.868
57.2499	0.0606034	-0.00359522	-3.38223	0.647571	0	0.221475	195.84
57.2834	0.0617018	0.0692359	-3.36573	0.33481	10	0.202137	195.827
57.3169	0.0615678	-0.0772763	-3.34142	1.11829	0	0.402514	195.828
57.3504	0.0601952	-0.00486387	-3.30916	0.807099	0	0.342838	195.845
57.3839	0.0612388	0.0673378	-3.2873	0.496677	10	0.314552	195.832
57.4175	0.0610221	-0.0802967	-3.2574	1.28514	0	0.560842	195.835
57.4513	0.0595344	-0.00797618	-3.21922	0.973831	10	0.491213	195.852
57.4848	0.0567546	-0.158832	-3.17331	1.77346	0	0.857202	195.884
57.5183	0.0525309	-0.0937238	-3.11863	1.48849	0	0.749163	195.929
57.5519	0.050425	-0.0323459	-3.07331	1.21688	0	0.66766	195.951
57.5854	0.0503506	0.0278974	-3.03694	0.949219	10	0.609131	195.951
57.619	0.048574	-0.1342	-2.991	1.79133	0	0.984518	195.969
57.6526	0.0450164	-0.078215	-2.93508	1.53902	0	0.882892	196.001
57.6862	0.0432832	-0.0253832	-2.88747	1.29808	0	0.80153	196.016
57.7197	0.043301	0.0264493	-2.84788	1.06072	10	0.737937	196.016
57.7532	0.0413336	-0.144322	-2.79773	1.93474	0	1.15111	196.032
57.7869	0.0372839	-0.0971578	-2.73638	1.71418	0	1.0448	196.064
57.8206	0.0347467	-0.0537868	-2.68208	1.50716	0	0.95421	196.082
57.8544	0.033631	-0.0125839	-2.63462	1.30796	0	0.876705	196.089
57.888	0.0338883	0.0279502	-2.59397	1.11137	0	0.811327	196.087
57.9214	0.0355117	0.0694187	-2.56011	0.911633	10	0.758259	196.076
57.955	0.0348244	-0.110521	-2.51428	1.82004	0	1.13993	196.081
57.9886	0.0317898	-0.070505	-2.45637	1.62531	0	1.04446	196.101
58.0222	0.0300498	-0.0333458	-2.40485	1.44091	0	0.960938	196.111
